# hoGAMEGATA Full Registered Games Catalog (107809 games)
# Format: Title | Developer | URL
# Source: https://gamegata.xyz

 ceilings | Ion Storm | https://gamegata.xyz/game/ 4096 colors
-Shranks Cool Onion Collecting Game- | One Play Games | https://gamegata.xyz/game/itch-shranks-cool-onion-collecting-game
-Sprunki- V2 | MateoSGG | https://gamegata.xyz/game/itch-sprunki-v2
-TORI- | Centipede630 Kosai | https://gamegata.xyz/game/itch-tori
-The terror from the shadows- | One Play Games | https://gamegata.xyz/game/itch-the-terror-from-the-shadows
-Title not decided- | VirusDotZip | https://gamegata.xyz/game/itch-title-not-decided
-Tito Vampir- | One Play Games | https://gamegata.xyz/game/itch-tito-vampir
-TypeFault- | SBSonk | https://gamegata.xyz/game/itch-typefault
-m23 | M209c | https://gamegata.xyz/game/itch-m23
-satori-さとり | burg10 | https://gamegata.xyz/game/itch-burg10-satori
-you were never here- | sp00k3t0ast | https://gamegata.xyz/game/itch-you-were-never-here
-ywn2- [ELECTRIC BOOGALOO] | sp00k3t0ast | https://gamegata.xyz/game/itch-ywn2-electric-boogaloo
-{ BANLANDS }- | MintGreen | https://gamegata.xyz/game/itch-banlands
... | Ariorick | https://gamegata.xyz/game/itch-game-e14ac76346e959c1
... | TheGreatGodOfTails | https://gamegata.xyz/game/itch-game-3eb3f5698bedb1e0
... make me cry | akirassasin | https://gamegata.xyz/game/itch-make-me-cry
......... to the end | FogAlwaysOn | https://gamegata.xyz/game/itch-to-the-end
.....y o u [demo] (Classic) | Dannygreet2 | https://gamegata.xyz/game/itch-y-o-u-demo-classic
...BY CANDLELIGHT | SterlingStudio | https://gamegata.xyz/game/itch-by-candlelight
...De Miedo - Episode One (Shareware demo) | ChotoTheBright | https://gamegata.xyz/game/itch-de-miedo-episode-one-shareware-demo
...Iru! | Soft Machine | https://gamegata.xyz/game/dot-dot-dot-iru
...Press? | heatherhskim | https://gamegata.xyz/game/itch-heatherhskim-press
...Sorry for Your Loss ... | aj_draws | https://gamegata.xyz/game/itch-sorry-for-your-loss
...beUntoHim! | o.vaa+o | https://gamegata.xyz/game/itch-beuntohim
...the abyss stares back | vertitu | https://gamegata.xyz/game/itch-the-abyss-stares-back
..HELP.. | FlatElliot | https://gamegata.xyz/game/itch-help
./charonet | oman276 | https://gamegata.xyz/game/itch-charonet
.65.23.96. | POP Game Studios | https://gamegata.xyz/game/itch-652396
.:  00’s Molded パッチワーク  :. | 𝐦𝐚𝐠𝐩𝐮𝐩𝐩𝐲𐙚 | https://gamegata.xyz/game/itch-00s-molded
.: [demo] SCREAMERMANIA :. | Psychoot1cWave | https://gamegata.xyz/game/itch-demo-screamermania
.EXE | TA1LSD0LL | https://gamegata.xyz/game/itch-ta1lsd0ll-exe
.EXE The Full Stories (A .EXE 2018 Game Prototype) | Slender Nightmare | https://gamegata.xyz/game/itch-exe-the-full-stories-a-exe-2018-game-prototype
.EXE The Full Stories (A .EXE 2018 ITA RPG Maker Prototype) | Slender Nightmare | https://gamegata.xyz/game/itch-exe-the-full-stories-a-exe-2018-ita-rpg-maker-prototype
.EXE The Story: Sonic.EXE Episode (A .EXE 2019 Original Prototype) | Slender Nightmare's Laboratory | https://gamegata.xyz/game/itch-exe-the-story-sonicexe-episode-a-exe-2019-original-prototype
.Flow | lol | https://gamegata.xyz/game/dot-flow
.GTA San andreas Shooter 2. | GOG CHANNLE | https://gamegata.xyz/game/itch-gta-san-andreas-shooter-2
.Red | Independent Creator | https://gamegata.xyz/game/itch-red-3e62
.Root | JefferyXue | https://gamegata.xyz/game/itch-root
.T.P | saokodc | https://gamegata.xyz/game/itch-tp
.Vanish. (GTAG FAN GAME) | Verde1 | https://gamegata.xyz/game/itch-vanish-gtag-fan-game
._sanctuary_Gallery_720_. | SAIITEK | https://gamegata.xyz/game/itch-_sanctuary_gallery_720_
.exe ( a Sonic.EXE Game) | NorthernNJEAS | https://gamegata.xyz/game/itch-exe-a-sonicexe-game
.game #Pixel | миша максименко | https://gamegata.xyz/game/itch-game-pixel
.thing | EPLSOFF | https://gamegata.xyz/game/itch-thing
.timeout | CBM developer | https://gamegata.xyz/game/itch-timeout
.watchbehind | pixelrogue | https://gamegata.xyz/game/itch-watchbehind
.win | Independent Creator | https://gamegata.xyz/game/itch-win
// R E D A C T \\ | HostileGamerX | https://gamegata.xyz/game/itch-r-e-d-a-c-t
// TODO: Document GL | E-Gahhd | https://gamegata.xyz/game/itch-todo-document-gl
//CAT_BURGLE// | studiomaddie | https://gamegata.xyz/game/itch-cat_burgle
//CHESS_AUTOLOSS.EXE | neuroknives | https://gamegata.xyz/game/itch-chess_autolossexe
//PRESSURE | PahaRuma | https://gamegata.xyz/game/itch-paharuma-pressure
//TWENTY | PahaRuma | https://gamegata.xyz/game/itch-twenty
/Cubeicals/: _*DungeonZ*_ | nyazLOL | https://gamegata.xyz/game/itch-cubeicals-_dungeonz_
/R | Unknown | https://gamegata.xyz/game/slash-r
/R - A Neurodivergent Thriller | negative_development | https://gamegata.xyz/game/itch-r-a-neurodivergent-thriller
/roots def | zendrok studio | https://gamegata.xyz/game/itch-roots-def
0 (FR) | mathiasakio | https://gamegata.xyz/game/itch-0-fr
0 Seconds Left | kgabeci | https://gamegata.xyz/game/itch-0-seconds-left
0 Seconds to Midnight. | Le Nawid | https://gamegata.xyz/game/itch-0-seconds-to-midnight
0.0035％ | Unknown | https://gamegata.xyz/game/0-dot-0035-percent
0.1 CBCA | rileywadestudios | https://gamegata.xyz/game/itch-01-cbca
0.166666666666666666666666666666666666 | Comfie Archive | https://gamegata.xyz/game/itch-0166666666666666666666666666666666666
0.39% 50/50 | ChujGames | https://gamegata.xyz/game/itch-039-5050
0.T | Eleven Souls | https://gamegata.xyz/game/itch-0t
00.15 | Whateverzone | https://gamegata.xyz/game/itch-0015
000000FF0000 | Kitty Horrorshow | https://gamegata.xyz/game/000000ff0000
001: Rejected | dexter4life | https://gamegata.xyz/game/itch-001-rejected
003 | Independent Creator | https://gamegata.xyz/game/itch-003
003 - reverse pong | pong slop | https://gamegata.xyz/game/itch-003-reverse-pong
00:00 | INIT.HKLOOP | https://gamegata.xyz/game/itch-0000
00:02:00 | lukehoffman | https://gamegata.xyz/game/itch-000200
0101001 | SoftDev | https://gamegata.xyz/game/itch-0101001
02 - Ragnarok Realm - Live Pitching | Bionic Team | https://gamegata.xyz/game/itch-02-ragnarok-realm-live-pitching
027 | Unknown | https://gamegata.xyz/game/027
02:32 | dv49 | https://gamegata.xyz/game/itch-0232
03.04 | JPEG OF PAIN GAMES | https://gamegata.xyz/game/03-dot-04
03:00 A.M | Sabry_22 | https://gamegata.xyz/game/itch-0300-am
05 : 28 | Nurzhan28 | https://gamegata.xyz/game/itch-05-28
0808-1718 | Button Cupcake | https://gamegata.xyz/game/itch-0808-1718
0808-2018-a | Button Cupcake | https://gamegata.xyz/game/itch-0808-2018-a
087-B: REBORN | 8Soft | https://gamegata.xyz/game/itch-087-b-reborn
096 Demonstration 2D | pentagames | https://gamegata.xyz/game/itch-096-demonstration-2d
0:00 | Ameuou | https://gamegata.xyz/game/itch-000
0; entropy | HeavingWithLushLice | https://gamegata.xyz/game/itch-0-entropy
0_0 | Braat | https://gamegata.xyz/game/itch-0_0
0_abyssalSomewhere | nonoise | https://gamegata.xyz/game/0-abyssalsomewhere
0uija | Your time has come | Onoxy | https://gamegata.xyz/game/itch-0uija-your-time-has-come
0xDEAD | Steve77733 | https://gamegata.xyz/game/itch-0xdead
0xx0 | Smashed Tomatoes | https://gamegata.xyz/game/itch-0xx0
1 | GB642Fromscratch | https://gamegata.xyz/game/itch-gb642fromscratch-1
1 4 the $ | Unknown | https://gamegata.xyz/game/1-4-the-dollars
1 Bit Survivor | Chaz Acheronti | https://gamegata.xyz/game/1-bit-survivor
1 Hour Mascot Horror Game | SlandanStudios | https://gamegata.xyz/game/itch-1-hour-mascot-horror-game
1 Kingdom - 1 Pizza | Steader | https://gamegata.xyz/game/itch-1-kingdom-1-pizza
1 Knock 2 Many | ShyLabs Games | https://gamegata.xyz/game/itch-1-knock-2-many
1 MINUTE | IDK4games | https://gamegata.xyz/game/itch-1-minute
1 MORE SEC | qvq-vqv | https://gamegata.xyz/game/itch-1-more-sec
1 Man 1 Rope | MidNight_Study | https://gamegata.xyz/game/itch-1-man-1-rope
1 Monster | Deadlykarrot | https://gamegata.xyz/game/itch-1-monster
1 NIGHT AT THE OCEAN | Fausto22 | https://gamegata.xyz/game/itch-1-night-at-the-ocean
1 NIGHTS AT GOLDENS REVAMP | ezra the dev 25 | https://gamegata.xyz/game/itch-1-nights-at-goldens-revamp
1 Night At Aiden's | Generally Hoverboards | https://gamegata.xyz/game/itch-1-night-at-aidens
1 Night At Cheesy Puffs | Catlover2356 | https://gamegata.xyz/game/itch-1-night-at-cheesy-puffs
1 Night At Fredbear's | Bananas Co | https://gamegata.xyz/game/itch-1-night-at-fredbears
1 Night At Skamy | litboxfire | https://gamegata.xyz/game/itch-1-night-at-skamy
1 Night At The Abandoned Hotel | RedKeyHorror | https://gamegata.xyz/game/itch-1-night-at-the-abandoned-hotel
1 Night At The Abandoned Hotel (Demo) | RedKeyHorror | https://gamegata.xyz/game/itch-1-night-at-the-abandoned-hotel-demo
1 Night To The Show: Chapter 1 | Jack Gamer | https://gamegata.xyz/game/itch-1-night-to-the-show-chapter-1
1 Night at Aaron's | Generally Hoverboards | https://gamegata.xyz/game/itch-1-night-at-aarons
1 Night at Cheese Factory | Independent Creator | https://gamegata.xyz/game/itch-1-night-at-cheese-factory
1 Night at Diddy's | Lukky51 | https://gamegata.xyz/game/itch-1-night-at-diddys
1 Night at Kanye East | epicestgaemsever | https://gamegata.xyz/game/itch-1-night-at-kanye-east
1 Night at Pumpkin Shop 🎃 | Zero_1234567 | https://gamegata.xyz/game/itch-1-night-at-pumpkin-shop
1 Night at Yes 2 | SuperStarGamerR | https://gamegata.xyz/game/itch-1-night-at-yes-2
1 Night at Yes 3 | SuperStarGamerR | https://gamegata.xyz/game/itch-1-night-at-yes-3
1 Night at kevin's | Generally Hoverboards | https://gamegata.xyz/game/itch-1-night-at-kevins
1 Night in Darkness | Game_ONxx | https://gamegata.xyz/game/itch-1-night-in-darkness
1 Night to the show: ar vermelho | Dk Humafly | https://gamegata.xyz/game/itch-1-night-to-the-show-ar-vermelho
1 Star Hotel | One Star Hotel | https://gamegata.xyz/game/itch-1-star-hotel
1 Till Midnight | Independent Creator | https://gamegata.xyz/game/itch-1-till-midnight
1 Unpaid Internship at Mr.Circle's Circus | EvanDalyGameDesign | https://gamegata.xyz/game/itch-1-unpaid-internship-at-mrcircles-circus
1 Week Horror Game | Title Here Games | https://gamegata.xyz/game/itch-1-week-horror-game
1 day at Jake's | Elliot | https://gamegata.xyz/game/itch-1-day-at-jakes
1 in 12 | ca4alot | https://gamegata.xyz/game/itch-1-in-12
1 in 12 | Wers7Dev | https://gamegata.xyz/game/itch-wers7dev-1-in-12
1 man 1 shotgun | MidNight_Study | https://gamegata.xyz/game/itch-1-man-1-shotgun
1 night at Bread Guy’s Toasted Editon | Pixel | https://gamegata.xyz/game/itch-1-night-at-bread-guys-toasted-editon
1 night at Garo and Orag's | Souporofun | https://gamegata.xyz/game/itch-1-night-at-garo-and-orags
1 night at freddy's I guess | Topop64 | https://gamegata.xyz/game/itch-1-night-at-freddys-i-guess
1 night at goldens | ezra the dev 25 | https://gamegata.xyz/game/itch-1-night-at-goldens
1 night at goldens 5 | ezra the dev 25 | https://gamegata.xyz/game/itch-1-night-at-goldens-5
1 night at rake's... | wedotrolling | https://gamegata.xyz/game/itch-1-night-at-rakes
1 night at scratches 3 | joeyiscooler | https://gamegata.xyz/game/itch-1-night-at-scratches-3
1 night at stickys. | um_idkw | https://gamegata.xyz/game/itch-1-night-at-stickys
1 noche con la bola blanca | The lord heptagon oficial | https://gamegata.xyz/game/itch-1-noche-con-la-bola-blanca
1 noite com andre | jorjejogos | https://gamegata.xyz/game/itch-1-noite-com-andre
1 ночь с Яриком | Derain Labs | https://gamegata.xyz/game/itch-derain-labs-1
1% Survival Escape | Seeplay | https://gamegata.xyz/game/1-percent-survival-escape
1,000 Ways to Kill a Worm | Independent Creator | https://gamegata.xyz/game/itch-1000-ways-to-kill-a-worm
1,000 ft (Demo) | Night Forge | https://gamegata.xyz/game/itch-1000-ft-demo
1,000,000 POTATOES | Necr0o0 | https://gamegata.xyz/game/itch-1000000-potatoes
1,141345 NOITES COM O THOMAS | C0r1ng4007 | https://gamegata.xyz/game/itch-1141345-noites-com-o-thomas
1-1.EXE (SMB1 EXE Game) | MosaicArts | https://gamegata.xyz/game/itch-1-1exe-smb1-exe-game
1-900-CULT | Somewhere Else | https://gamegata.xyz/game/itch-1-900-cult
1-900-Gary | Unknown | https://gamegata.xyz/game/1-900-gary
1-Bit Halloween | Fiddleling | https://gamegata.xyz/game/1-bit-halloween
1-bit Nightmare | jaceideu | https://gamegata.xyz/game/itch-1-bit-nightmare
1-hour-challenge | turro | https://gamegata.xyz/game/itch-1-hour-challenge
1.0 test Santal | Fox_and_cubs | https://gamegata.xyz/game/itch-10-test-santal
1/10000 chance for random jumpscare every second | bricksgamedev | https://gamegata.xyz/game/itch-110000-chance-for-random-jumpscare-every-second
1/2 Red Riding Hood | Baby3 | https://gamegata.xyz/game/itch-12-red-riding-hood
1/2 Red Riding Hood (demo) | Baby3 | https://gamegata.xyz/game/itch-12-red-riding-hood-demo
10 Day Dream | unrested | https://gamegata.xyz/game/itch-10-day-dream
10 Dead Doves | Duonix Studios | https://gamegata.xyz/game/10-dead-doves
10 Dead Doves (Demo) | Duonix Studios | https://gamegata.xyz/game/itch-10-dead-doves-demo
10 Devilish Days (ALPHA) | SmileyGhost | https://gamegata.xyz/game/itch-10-devilish-days-alpha
10 FISH | FALGIRO | https://gamegata.xyz/game/itch-10-fish
10 Feet Under | Unknown | https://gamegata.xyz/game/10-feet-under
10 Horas Até o Amanhecer | Independent Creator | https://gamegata.xyz/game/itch-10-horas-at-o-amanhecer
10 Hours Before Sunrise | Unknown | https://gamegata.xyz/game/10-hours-before-sunrise
10 Hours Below | Bastinus Rex | https://gamegata.xyz/game/10-hours-below
10 KB GAME | Alexey Nazariev | https://gamegata.xyz/game/itch-10-kb-game
10 Miles to Safety | Trickjump Games Ltd | https://gamegata.xyz/game/10-miles-to-safety
10 Minutes Down | anOVERTHINKER | https://gamegata.xyz/game/itch-10-minutes-down
10 Minutes Till Dawn | flanne | https://gamegata.xyz/game/10-minutes-till-dawn
10 Rooms | nicolafan | https://gamegata.xyz/game/itch-10-rooms
10 Seconds | Unknown | https://gamegata.xyz/game/10-seconds--1
10 Seconds in Hell | Patchwork Doll Games | https://gamegata.xyz/game/itch-10-seconds-in-hell
10 Steps Game jam version | Supercoolbevrages | https://gamegata.xyz/game/itch-10-steps-game-jam-version
10 Summers Ago | Sayorii | https://gamegata.xyz/game/itch-10-summers-ago
10 Summers Ago | Sayorii | https://gamegata.xyz/game/itch-sayorii-10-summers-ago
10 Years After | Unknown | https://gamegata.xyz/game/10-years-after
10 seconds to midnight | Independent Creator | https://gamegata.xyz/game/itch-10-seconds-to-midnight
10,000 Feet Under the Sea | Mikenunz1 | https://gamegata.xyz/game/itch-10000-feet-under-the-sea
10,000 Horrible Stories | Scary Lemon | https://gamegata.xyz/game/itch-10000-horrible-stories
10-103 | Unknown | https://gamegata.xyz/game/10-103
10-103: Null Kelvin | Unknown | https://gamegata.xyz/game/10-103-null-kelvin
10-4 | Independent Creator | https://gamegata.xyz/game/itch-10-4
10-65: MISSING | Independent Creator | https://gamegata.xyz/game/itch-10-65-missing
10.20.30 | I.G.A.Games | https://gamegata.xyz/game/itch-102030
100 Days In Universe | Jiacong_Chen | https://gamegata.xyz/game/itch-100-days-in-universe
100 Evil Men | an_emo_inchworm | https://gamegata.xyz/game/itch-100-evil-men
100 Halloweens | Unknown | https://gamegata.xyz/game/100-halloweens
100 Hidden Cthulhu Fish | FM Simple Games Studio | https://gamegata.xyz/game/100-hidden-cthulhu-fish
100 Hidden Cthulhu Fish 2 | Sons of Welder | https://gamegata.xyz/game/100-hidden-cthulhu-fish-2
100 Lies (GMTK 2026) | Castle Voider | https://gamegata.xyz/game/itch-100-lies-gmtk-2026
100 Mile House (Game Jam Edition) | wombat984 | https://gamegata.xyz/game/itch-100-mile-house-game-jam-edition
100 NOTES | GSM-2789 | https://gamegata.xyz/game/itch-100-notes
100 Proof | pedropiche | https://gamegata.xyz/game/itch-100-proof
100 Pumpkins | Jeremiah Stilts | https://gamegata.xyz/game/100-pumpkins
100 Rooms | 31Hashtag | https://gamegata.xyz/game/itch-100-rooms
100 Rooms | Independent Creator | https://gamegata.xyz/game/itch-100-rooms-f33c
100 Screamers | Unknown | https://gamegata.xyz/game/100-screamers
100 Seconds To Midnight | Matthew Ager | https://gamegata.xyz/game/itch-100-seconds-to-midnight
100 Years A Vampire | RuleOfFool | https://gamegata.xyz/game/itch-100-years-a-vampire
100 Yen Exorcist | AlleyInn | https://gamegata.xyz/game/100-yen-exorcist
100% not a shitty backrooms game | Scrub_Bot | https://gamegata.xyz/game/itch-100-not-a-shitty-backrooms-game
1000 Ducks Delivered | Independent Creator | https://gamegata.xyz/game/itch-1000-ducks-delivered
1000 Feet Below | ImfamousKong | https://gamegata.xyz/game/itch-1000-feet-below
1000 Heads Among the Trees | Unknown | https://gamegata.xyz/game/1000-heads-among-the-trees
1000 Rooms | YetiOwner | https://gamegata.xyz/game/itch-1000-rooms
1000 Skulls | mcrvaz | https://gamegata.xyz/game/itch-1000-skulls
1000 Volts | SoyPinto | https://gamegata.xyz/game/itch-1000-volts
1000xResist | sunset visitor 斜陽過客 | https://gamegata.xyz/game/1000xresist
1001 Nightmares | Coding Bob | https://gamegata.xyz/game/itch-1001-nightmares
1001 ROOMS | Independent Creator | https://gamegata.xyz/game/itch-1001-rooms
100th Second | sanya9 | https://gamegata.xyz/game/itch-100th-second
101 Bullets | mcdtcs | https://gamegata.xyz/game/itch-101-bullets
101 Rooms Maze | astroNmoh | https://gamegata.xyz/game/itch-101-rooms-maze
101-KJ | Topylodon | https://gamegata.xyz/game/itch-101-kj
1012 | 2eenx | https://gamegata.xyz/game/itch-1012
103_Airel.exe_Relheim Games_PC | Karel Mesura | https://gamegata.xyz/game/itch-103_airelexe_relheim-games_pc
106 | watase | https://gamegata.xyz/game/itch-106
106's Pocket Dimension (recycled/reimagined) | ICONICWARE | https://gamegata.xyz/game/itch-106s-pocket-dimension-recycledreimagined
106's pocket dimension | ICONICWARE | https://gamegata.xyz/game/itch-106s-pocket-dimension
107.FM | Lucas Gomila | https://gamegata.xyz/game/itch-107fm
108 Silly Ways to Die | Unknown | https://gamegata.xyz/game/108-silly-ways-to-die
10:16 | catsket | https://gamegata.xyz/game/10-16
10mg: Cover Me In Leaves | Elliot Herriman | https://gamegata.xyz/game/10mg-cover-me-in-leaves
10mg: Sealed Estate | Gesinimo Games | https://gamegata.xyz/game/10mg-sealed-estate
10mg: Slasher, Interrupted | Softerror Interactive | https://gamegata.xyz/game/10mg-slasher-interrupted
10pm | Interstellarr | https://gamegata.xyz/game/itch-10pm
11 Levels of Hell | shinbudukai | https://gamegata.xyz/game/itch-11-levels-of-hell
11 Years Later | eikpix | https://gamegata.xyz/game/itch-11-years-later
11,034 | Binus Game Development Club | https://gamegata.xyz/game/itch-11034
11.45 A Vivid Life | Deconstructeam | https://gamegata.xyz/game/11-dot-45-a-vivid-life
110 | Independent Creator | https://gamegata.xyz/game/itch-110
112 Meters | Unknown | https://gamegata.xyz/game/112-meters
114 Miles to Doctor Noodles Farm | Celery Emblem | https://gamegata.xyz/game/114-miles-to-doctor-noodles-farm
114 Miles to Dr. Noodle´s Farm | Jacob Jazz | https://gamegata.xyz/game/itch-114-miles-to-dr-noodles-farm
